            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2455724.500000000, A.D. 2011-Jun-12 00:00:00.0000,  1.555512223313131E+08,  8.063082496068392E+08, -8.370549841367999E+07,
2455729.500000000, A.D. 2011-Jun-17 00:00:00.0000,  1.526715375008435E+08,  8.077516651122735E+08, -8.256105186798656E+07,
2455734.500000000, A.D. 2011-Jun-22 00:00:00.0000,  1.497851545347584E+08,  8.091595921169400E+08, -8.141297734566972E+07,
2455739.500000000, A.D. 2011-Jun-27 00:00:00.0000,  1.468922181815666E+08,  8.105320634139339E+08, -8.026133481361908E+07,
2455744.500000000, A.D. 2011-Jul-02 00:00:00.0000,  1.439928722114338E+08,  8.118691104090564E+08, -7.910618380258703E+07,
2455749.500000000, A.D. 2011-Jul-07 00:00:00.0000,  1.410872594491175E+08,  8.131707631261668E+08, -7.794758342078528E+07,
2455754.500000000, A.D. 2011-Jul-12 00:00:00.0000,  1.381755218064331E+08,  8.144370502122899E+08, -7.678559236727667E+07,
2455759.500000000, A.D. 2011-Jul-17 00:00:00.0000,  1.352578003142693E+08,  8.156679989424533E+08, -7.562026894516698E+07,
2455764.500000000, A.D. 2011-Jul-22 00:00:00.0000,  1.323342351541581E+08,  8.168636352242503E+08, -7.445167107460168E+07,
2455769.500000000, A.D. 2011-Jul-27 00:00:00.0000,  1.294049656894038E+08,  8.180239836021253E+08, -7.327985630557403E+07,
2455774.500000000, A.D. 2011-Aug-01 00:00:00.0000,  1.264701304957817E+08,  8.191490672613931E+08, -7.210488183055380E+07,
2455779.500000000, A.D. 2011-Aug-06 00:00:00.0000,  1.235298673918179E+08,  8.202389080320036E+08, -7.092680449694493E+07,
2455784.500000000, A.D. 2011-Aug-11 00:00:00.0000,  1.205843134686699E+08,  8.212935263920699E+08, -6.974568081938261E+07,
2455789.500000000, A.D. 2011-Aug-16 00:00:00.0000,  1.176336051196280E+08,  8.223129414711634E+08, -6.856156699187776E+07,
2455794.500000000, A.D. 2011-Aug-21 00:00:00.0000,  1.146778780692586E+08,  8.232971710533916E+08, -6.737451889981794E+07,
2455799.500000000, A.D. 2011-Aug-26 00:00:00.0000,  1.117172674022118E+08,  8.242462315802610E+08, -6.618459213183269E+07,
2455804.500000000, A.D. 2011-Aug-31 00:00:00.0000,  1.087519075917128E+08,  8.251601381533303E+08, -6.499184199152958E+07,
2455809.500000000, A.D. 2011-Sep-05 00:00:00.0000,  1.057819325277569E+08,  8.260389045366632E+08, -6.379632350910985E+07,
2455814.500000000, A.D. 2011-Sep-10 00:00:00.0000,  1.028074755450365E+08,  8.268825431590908E+08, -6.259809145287257E+07,
2455819.500000000, A.D. 2011-Sep-15 00:00:00.0000,  9.982866945063394E+07,  8.276910651162654E+08, -6.139720034061334E+07,
2455824.500000000, A.D. 2011-Sep-20 00:00:00.0000,  9.684564655149481E+07,  8.284644801724739E+08, -6.019370445091739E+07,
2455829.500000000, A.D. 2011-Sep-25 00:00:00.0000,  9.385853868166578E+07,  8.292027967621851E+08, -5.898765783434489E+07,
2455834.500000000, A.D. 2011-Sep-30 00:00:00.0000,  9.086747722929870E+07,  8.299060219913696E+08, -5.777911432452223E+07,
2455839.500000000, A.D. 2011-Oct-05 00:00:00.0000,  8.787259316344796E+07,  8.305741616386111E+08, -5.656812754914621E+07,
2455844.500000000, A.D. 2011-Oct-10 00:00:00.0000,  8.487401706068908E+07,  8.312072201560051E+08, -5.535475094091040E+07,
2455849.500000000, A.D. 2011-Oct-15 00:00:00.0000,  8.187187913157320E+07,  8.318052006698306E+08, -5.413903774835688E+07,
2455854.500000000, A.D. 2011-Oct-20 00:00:00.0000,  7.886630924692900E+07,  8.323681049809889E+08, -5.292104104665583E+07,
2455859.500000000, A.D. 2011-Oct-25 00:00:00.0000,  7.585743696402217E+07,  8.328959335652089E+08, -5.170081374832213E+07,
2455864.500000000, A.D. 2011-Oct-30 00:00:00.0000,  7.284539155258486E+07,  8.333886855730140E+08, -5.047840861386952E+07,
2455869.500000000, A.D. 2011-Nov-04 00:00:00.0000,  6.983030202072777E+07,  8.338463588294555E+08, -4.925387826241115E+07,
2455874.500000000, A.D. 2011-Nov-09 00:00:00.0000,  6.681229714074839E+07,  8.342689498336078E+08, -4.802727518221122E+07,
2455879.500000000, A.D. 2011-Nov-14 00:00:00.0000,  6.379150547484893E+07,  8.346564537578282E+08, -4.679865174119201E+07,
2455884.500000000, A.D. 2011-Nov-19 00:00:00.0000,  6.076805540077667E+07,  8.350088644467764E+08, -4.556806019740236E+07,
2455889.500000000, A.D. 2011-Nov-24 00:00:00.0000,  5.774207513739866E+07,  8.353261744161959E+08, -4.433555270945266E+07,
2455894.500000000, A.D. 2011-Nov-29 00:00:00.0000,  5.471369277022159E+07,  8.356083748514582E+08, -4.310118134692234E+07,
2455899.500000000, A.D. 2011-Dec-04 00:00:00.0000,  5.168303627687326E+07,  8.358554556058793E+08, -4.186499810074437E+07,
2455904.500000000, A.D. 2011-Dec-09 00:00:00.0000,  4.865023355256519E+07,  8.360674051988165E+08, -4.062705489357901E+07,
2455909.500000000, A.D. 2011-Dec-14 00:00:00.0000,  4.561541243557078E+07,  8.362442108135183E+08, -3.938740359017575E+07,
2455914.500000000, A.D. 2011-Dec-19 00:00:00.0000,  4.257870073271954E+07,  8.363858582946937E+08, -3.814609600772762E+07,
2455919.500000000, A.D. 2011-Dec-24 00:00:00.0000,  3.954022624488568E+07,  8.364923321457936E+08, -3.690318392621666E+07,
2455924.500000000, A.D. 2011-Dec-29 00:00:00.0000,  3.650011679247667E+07,  8.365636155260434E+08, -3.565871909876317E+07,
2455929.500000000, A.D. 2012-Jan-03 00:00:00.0000,  3.345850024094649E+07,  8.365996902472411E+08, -3.441275326198649E+07,
2455934.500000000, A.D. 2012-Jan-08 00:00:00.0000,  3.041550452635248E+07,  8.366005367703199E+08, -3.316533814638335E+07,
2455939.500000000, A.D. 2012-Jan-13 00:00:00.0000,  2.737125768096971E+07,  8.365661342016652E+08, -3.191652548672956E+07,
2455944.500000000, A.D. 2012-Jan-18 00:00:00.0000,  2.432588785897157E+07,  8.364964602891909E+08, -3.066636703250879E+07,
2455949.500000000, A.D. 2012-Jan-23 00:00:00.0000,  2.127952336218983E+07,  8.363914914181774E+08, -2.941491455837578E+07,
2455954.500000000, A.D. 2012-Jan-28 00:00:00.0000,  1.823229266596955E+07,  8.362512026068718E+08, -2.816221987465924E+07,
2455959.500000000, A.D. 2012-Feb-02 00:00:00.0000,  1.518432444513687E+07,  8.360755675018597E+08, -2.690833483790958E+07,
2455964.500000000, A.D. 2012-Feb-07 00:00:00.0000,  1.213574760010009E+07,  8.358645583732021E+08, -2.565331136150020E+07,
2455969.500000000, A.D. 2012-Feb-12 00:00:00.0000,  9.086691283102643E+06,  8.356181461093316E+08, -2.439720142628181E+07,
2455974.500000000, A.D. 2012-Feb-17 00:00:00.0000,  6.037284924648875E+06,  8.353363002117027E+08, -2.314005709130329E+07,
2455979.500000000, A.D. 2012-Feb-22 00:00:00.0000,  2.987658260113656E+06,  8.350189887891805E+08, -2.188193050459570E+07,
2455984.500000000, A.D. 2012-Feb-27 00:00:00.0000, -6.205864345209138E+04,  8.346661785521649E+08, -2.062287391403002E+07,
2455989.500000000, A.D. 2012-Mar-03 00:00:00.0000, -3.111735360307562E+06,  8.342778348064469E+08, -1.936293967825425E+07,
2455994.500000000, A.D. 2012-Mar-08 00:00:00.0000, -6.161241078777193E+06,  8.338539214468018E+08, -1.810218027771652E+07,
2455999.500000000, A.D. 2012-Mar-13 00:00:00.0000, -9.210444573757464E+06,  8.333944009502795E+08, -1.684064832577920E+07,
2456004.500000000, A.D. 2012-Mar-18 00:00:00.0000, -1.225921417898118E+07,  8.328992343691671E+08, -1.557839657992470E+07,
2456009.500000000, A.D. 2012-Mar-23 00:00:00.0000, -1.530741775906175E+07,  8.323683813236399E+08, -1.431547795306039E+07,
2456014.500000000, A.D. 2012-Mar-28 00:00:00.0000, -1.835492268130089E+07,  8.318017999941432E+08, -1.305194552493018E+07,
2456019.500000000, A.D. 2012-Apr-02 00:00:00.0000, -2.140159578723010E+07,  8.311994471135293E+08, -1.178785255364591E+07,
2456024.500000000, A.D. 2012-Apr-07 00:00:00.0000, -2.444730336385612E+07,  8.305612779589421E+08, -1.052325248734206E+07,
2456029.500000000, A.D. 2012-Apr-12 00:00:00.0000, -2.749191111458854E+07,  8.298872463434443E+08, -9.258198975962043E+06,
2456034.500000000, A.D. 2012-Apr-17 00:00:00.0000, -3.053528412982944E+07,  8.291773046073842E+08, -7.992745883181691E+06,
2456039.500000000, A.D. 2012-Apr-22 00:00:00.0000, -3.357728685720466E+07,  8.284314036094923E+08, -6.726947298477352E+06,
2456044.500000000, A.D. 2012-Apr-27 00:00:00.0000, -3.661778307141713E+07,  8.276494927177110E+08, -5.460857549346685E+06,
2456049.500000000, A.D. 2012-May-02 00:00:00.0000, -3.965663584370204E+07,  8.268315197997375E+08, -4.194531213685930E+06,
2456054.500000000, A.D. 2012-May-07 00:00:00.0000, -4.269370751086780E+07,  8.259774312132819E+08, -2.928023132335365E+06,
2456059.500000000, A.D. 2012-May-12 00:00:00.0000, -4.572885964389995E+07,  8.250871717960286E+08, -1.661388421796739E+06,
2456064.500000000, A.D. 2012-May-17 00:00:00.0000, -4.876195301611844E+07,  8.241606848552921E+08, -3.946824871331453E+05,
2456069.500000000, A.D. 2012-May-22 00:00:00.0000, -5.179284757086761E+07,  8.231979121573650E+08,  8.720389649428129E+05,
2456074.500000000, A.D. 2012-May-27 00:00:00.0000, -5.482140238872934E+07,  8.221987939165605E+08,  2.138719912784100E+06,
2456079.500000000, A.D. 2012-Jun-01 00:00:00.0000, -5.784747565422908E+07,  8.211632687839614E+08,  3.405304006315053E+06,
2456084.500000000, A.D. 2012-Jun-06 00:00:00.0000, -6.087092462200299E+07,  8.200912738358719E+08,  4.671734553320289E+06,
2456089.500000000, A.D. 2012-Jun-11 00:00:00.0000, -6.389160558238685E+07,  8.189827445619214E+08,  5.937954505509138E+06,
2456094.500000000, A.D. 2012-Jun-16 00:00:00.0000, -6.690937382643294E+07,  8.178376148527962E+08,  7.203906444346964E+06,
2456099.500000000, A.D. 2012-Jun-21 00:00:00.0000, -6.992408361036043E+07,  8.166558169876137E+08,  8.469532566648543E+06,
2456104.500000000, A.D. 2012-Jun-26 00:00:00.0000, -7.293558811940910E+07,  8.154372816209697E+08,  9.734774669916630E+06,
2456109.500000000, A.D. 2012-Jul-01 00:00:00.0000, -7.594373943106082E+07,  8.141819377696544E+08,  1.099957413741827E+07,
2456114.500000000, A.D. 2012-Jul-06 00:00:00.0000, -7.894838847759870E+07,  8.128897127990258E+08,  1.226387192298687E+07,
2456119.500000000, A.D. 2012-Jul-11 00:00:00.0000, -8.194938500797983E+07,  8.115605324090260E+08,  1.352760853553981E+07,
2456124.500000000, A.D. 2012-Jul-16 00:00:00.0000, -8.494657754899968E+07,  8.101943206198351E+08,  1.479072402330160E+07,
2456129.500000000, A.D. 2012-Jul-21 00:00:00.0000, -8.793981336572383E+07,  8.087909997571549E+08,  1.605315795772046E+07,
2456134.500000000, A.D. 2012-Jul-26 00:00:00.0000, -9.092893842116271E+07,  8.073504904371159E+08,  1.731484941706884E+07,
2456139.500000000, A.D. 2012-Jul-31 00:00:00.0000, -9.391379733516324E+07,  8.058727115508071E+08,  1.857573696971327E+07,
2456144.500000000, A.D. 2012-Aug-05 00:00:00.0000, -9.689423334249207E+07,  8.043575802484215E+08,  1.983575865704310E+07,
2456149.500000000, A.D. 2012-Aug-10 00:00:00.0000, -9.987008825008225E+07,  8.028050119230086E+08,  2.109485197604674E+07,
2456154.500000000, A.D. 2012-Aug-15 00:00:00.0000, -1.028412023934175E+08,  8.012149201938362E+08,  2.235295386151910E+07,
2456159.500000000, A.D. 2012-Aug-20 00:00:00.0000, -1.058074145920344E+08,  7.995872168893619E+08,  2.361000066789109E+07,
2456164.500000000, A.D. 2012-Aug-25 00:00:00.0000, -1.087685621041108E+08,  7.979218120298193E+08,  2.486592815066659E+07,
2456169.500000000, A.D. 2012-Aug-30 00:00:00.0000, -1.117244805801010E+08,  7.962186138094486E+08,  2.612067144744909E+07,
2456174.500000000, A.D. 2012-Sep-04 00:00:00.0000, -1.146750040153594E+08,  7.944775285783443E+08,  2.737416505854613E+07,
2456179.500000000, A.D. 2012-Sep-09 00:00:00.0000, -1.176199647017054E+08,  7.926984608238900E+08,  2.862634282713497E+07,
2456184.500000000, A.D. 2012-Sep-14 00:00:00.0000, -1.205591931779310E+08,  7.908813131517429E+08,  2.987713791897786E+07,
2456189.500000000, A.D. 2012-Sep-19 00:00:00.0000, -1.234925181792199E+08,  7.890259862664118E+08,  3.112648280166960E+07,
2456194.500000000, A.D. 2012-Sep-24 00:00:00.0000, -1.264197665854273E+08,  7.871323789514413E+08,  3.237430922340196E+07,
2456199.500000000, A.D. 2012-Sep-29 00:00:00.0000, -1.293407633681582E+08,  7.852003880491948E+08,  3.362054819122553E+07,
2456204.500000000, A.D. 2012-Oct-04 00:00:00.0000, -1.322553315365888E+08,  7.832299084402095E+08,  3.486512994879037E+07,
2456209.500000000, A.D. 2012-Oct-09 00:00:00.0000, -1.351632920819829E+08,  7.812208330220947E+08,  3.610798395354629E+07,
2456214.500000000, A.D. 2012-Oct-14 00:00:00.0000, -1.380644639208577E+08,  7.791730526879468E+08,  3.734903885338515E+07,
2456219.500000000, A.D. 2012-Oct-19 00:00:00.0000, -1.409586638367581E+08,  7.770864563042576E+08,  3.858822246270061E+07,
2456224.500000000, A.D. 2012-Oct-24 00:00:00.0000, -1.438457064206013E+08,  7.749609306882933E+08,  3.982546173785013E+07,
2456229.500000000, A.D. 2012-Oct-29 00:00:00.0000, -1.467254040095539E+08,  7.727963605849282E+08,  4.106068275199348E+07,
2456234.500000000, A.D. 2012-Nov-03 00:00:00.0000, -1.495975666244061E+08,  7.705926286429294E+08,  4.229381066929007E+07,
2456239.500000000, A.D. 2012-Nov-08 00:00:00.0000, -1.524620019054010E+08,  7.683496153906853E+08,  4.352476971843255E+07,
2456244.500000000, A.D. 2012-Nov-13 00:00:00.0000, -1.553185150464737E+08,  7.660671992113900E+08,  4.475348316549575E+07,
2456249.500000000, A.D. 2012-Nov-18 00:00:00.0000, -1.581669087278557E+08,  7.637452563176920E+08,  4.597987328607845E+07,
2456254.500000000, A.D. 2012-Nov-23 00:00:00.0000, -1.610069830469779E+08,  7.613836607258327E+08,  4.720386133671641E+07,
2456259.500000000, A.D. 2012-Nov-28 00:00:00.0000, -1.638385354475922E+08,  7.589822842292953E+08,  4.842536752553862E+07,
2456264.500000000, A.D. 2012-Dec-03 00:00:00.0000, -1.666613606470039E+08,  7.565409963719335E+08,  4.964431098214242E+07,
2456269.500000000, A.D. 2012-Dec-08 00:00:00.0000, -1.694752505613357E+08,  7.540596644205143E+08,  5.086060972665408E+07,
2456274.500000000, A.D. 2012-Dec-13 00:00:00.0000, -1.722799942287824E+08,  7.515381533366549E+08,  5.207418063795257E+07,
2456279.500000000, A.D. 2012-Dec-18 00:00:00.0000, -1.750753777307903E+08,  7.489763257481775E+08,  5.328493942102528E+07,
2456284.500000000, A.D. 2012-Dec-23 00:00:00.0000, -1.778611841110596E+08,  7.463740419198807E+08,  5.449280057342565E+07,
2456289.500000000, A.D. 2012-Dec-28 00:00:00.0000, -1.806371932922712E+08,  7.437311597236950E+08,  5.569767735079667E+07,
2456294.500000000, A.D. 2013-Jan-02 00:00:00.0000, -1.834031819904435E+08,  7.410475346081897E+08,  5.689948173142621E+07,
2456299.500000000, A.D. 2013-Jan-07 00:00:00.0000, -1.861589236268275E+08,  7.383230195673990E+08,  5.809812437979683E+07,
2456304.500000000, A.D. 2013-Jan-12 00:00:00.0000, -1.889041882372490E+08,  7.355574651089319E+08,  5.929351460909241E+07,
2456309.500000000, A.D. 2013-Jan-17 00:00:00.0000, -1.916387423788005E+08,  7.327507192213442E+08,  6.048556034262311E+07,
2456314.500000000, A.D. 2013-Jan-22 00:00:00.0000, -1.943623490337867E+08,  7.299026273407472E+08,  6.167416807412639E+07,
2456319.500000000, A.D. 2013-Jan-27 00:00:00.0000, -1.970747675108138E+08,  7.270130323166289E+08,  6.285924282690305E+07,
2456324.500000000, A.D. 2013-Feb-01 00:00:00.0000, -1.997757533429173E+08,  7.240817743768672E+08,  6.404068811174494E+07,
2456329.500000000, A.D. 2013-Feb-06 00:00:00.0000, -2.024650581826091E+08,  7.211086910919175E+08,  6.521840588360700E+07,
2456334.500000000, A.D. 2013-Feb-11 00:00:00.0000, -2.051424296937260E+08,  7.180936173381578E+08,  6.639229649697852E+07,
2456339.500000000, A.D. 2013-Feb-16 00:00:00.0000, -2.078076114399578E+08,  7.150363852603810E+08,  6.756225865990654E+07,
2456344.500000000, A.D. 2013-Feb-21 00:00:00.0000, -2.104603427699131E+08,  7.119368242334635E+08,  6.872818938661647E+07,
2456349.500000000, A.D. 2013-Feb-26 00:00:00.0000, -2.131003586985483E+08,  7.087947608231950E+08,  6.988998394868302E+07,
2456354.500000000, A.D. 2013-Mar-03 00:00:00.0000, -2.157273897847588E+08,  7.056100187462302E+08,  7.104753582467934E+07,
2456359.500000000, A.D. 2013-Mar-08 00:00:00.0000, -2.183411620049767E+08,  7.023824188290726E+08,  7.220073664824724E+07,
2456364.500000000, A.D. 2013-Mar-13 00:00:00.0000, -2.209413966226387E+08,  6.991117789660966E+08,  7.334947615452510E+07,
2456369.500000000, A.D. 2013-Mar-18 00:00:00.0000, -2.235278100533472E+08,  6.957979140766374E+08,  7.449364212486872E+07,
2456374.500000000, A.D. 2013-Mar-23 00:00:00.0000, -2.261001137255077E+08,  6.924406360611471E+08,  7.563312032979590E+07,
2456379.500000000, A.D. 2013-Mar-28 00:00:00.0000, -2.286580139362171E+08,  6.890397537564051E+08,  7.676779447007346E+07,
2456384.500000000, A.D. 2013-Apr-02 00:00:00.0000, -2.312012117021790E+08,  6.855950728897568E+08,  7.789754611586744E+07,
2456389.500000000, A.D. 2013-Apr-07 00:00:00.0000, -2.337294026054098E+08,  6.821063960323663E+08,  7.902225464386979E+07,
2456394.500000000, A.D. 2013-Apr-12 00:00:00.0000, -2.362422766334932E+08,  6.785735225514777E+08,  8.014179717231157E+07,
2456399.500000000, A.D. 2013-Apr-17 00:00:00.0000, -2.387395180141232E+08,  6.749962485616816E+08,  8.125604849376595E+07,
2456404.500000000, A.D. 2013-Apr-22 00:00:00.0000, -2.412208050436639E+08,  6.713743668751901E+08,  8.236488100564092E+07,
2456409.500000000, A.D. 2013-Apr-27 00:00:00.0000, -2.436858099094355E+08,  6.677076669511327E+08,  8.346816463825542E+07,
2456414.500000000, A.D. 2013-May-02 00:00:00.0000, -2.461341985054225E+08,  6.639959348438818E+08,  8.456576678038204E+07,
2456419.500000000, A.D. 2013-May-07 00:00:00.0000, -2.485656302410780E+08,  6.602389531504309E+08,  8.565755220213968E+07,
2456424.500000000, A.D. 2013-May-12 00:00:00.0000, -2.509797578428932E+08,  6.564365009568486E+08,  8.674338297510397E+07,
2456429.500000000, A.D. 2013-May-17 00:00:00.0000, -2.533762271483740E+08,  6.525883537838594E+08,  8.782311838950622E+07,
2456434.500000000, A.D. 2013-May-22 00:00:00.0000, -2.557546768920441E+08,  6.486942835316175E+08,  8.889661486837354E+07,
2456439.500000000, A.D. 2013-May-27 00:00:00.0000, -2.581147384830191E+08,  6.447540584237249E+08,  8.996372587845379E+07,
2456444.500000000, A.D. 2013-Jun-01 00:00:00.0000, -2.604560357736826E+08,  6.407674429504526E+08,  9.102430183774319E+07,
2456449.500000000, A.D. 2013-Jun-06 00:00:00.0000, -2.627781848190539E+08,  6.367341978111370E+08,  9.207819001943290E+07,
2456454.500000000, A.D. 2013-Jun-11 00:00:00.0000, -2.650807936264524E+08,  6.326540798558273E+08,  9.312523445209548E+07,
2456459.500000000, A.D. 2013-Jun-16 00:00:00.0000, -2.673634618950087E+08,  6.285268420262954E+08,  9.416527581591856E+07,
2456464.500000000, A.D. 2013-Jun-21 00:00:00.0000, -2.696257807445310E+08,  6.243522332965039E+08,  9.519815133478215E+07,
2456469.500000000, A.D. 2013-Jun-26 00:00:00.0000, -2.718673324332210E+08,  6.201299986126428E+08,  9.622369466396409E+07,
2456474.500000000, A.D. 2013-Jul-01 00:00:00.0000, -2.740876900637190E+08,  6.158598788328581E+08,  9.724173577325040E+07,
2456479.500000000, A.D. 2013-Jul-06 00:00:00.0000, -2.762864172769253E+08,  6.115416106668280E+08,  9.825210082521406E+07,
2456484.500000000, A.D. 2013-Jul-11 00:00:00.0000, -2.784630679330162E+08,  6.071749266153617E+08,  9.925461204841730E+07,
2456489.500000000, A.D. 2013-Jul-16 00:00:00.0000, -2.806171857790337E+08,  6.027595549102044E+08,  1.002490876052732E+08,
2456494.500000000, A.D. 2013-Jul-21 00:00:00.0000, -2.827483041023957E+08,  5.982952194542494E+08,  1.012353414542885E+08,
2456499.500000000, A.D. 2013-Jul-26 00:00:00.0000, -2.848559453696408E+08,  5.937816397623568E+08,  1.022131832063946E+08,
2456504.500000000, A.D. 2013-Jul-31 00:00:00.0000, -2.869396208496882E+08,  5.892185309029956E+08,  1.031824179750512E+08,
2456509.500000000, A.D. 2013-Aug-05 00:00:00.0000, -2.889988302208697E+08,  5.846056034409349E+08,  1.041428462197973E+08,
2456514.500000000, A.D. 2013-Aug-10 00:00:00.0000, -2.910330611609665E+08,  5.799425633812311E+08,  1.050942635829061E+08,
2456519.500000000, A.D. 2013-Aug-15 00:00:00.0000, -2.930417889194603E+08,  5.752291121148098E+08,  1.060364607187831E+08,
2456524.500000000, A.D. 2013-Aug-20 00:00:00.0000, -2.950244758711405E+08,  5.704649463659918E+08,  1.069692231157459E+08,
2456529.500000000, A.D. 2013-Aug-25 00:00:00.0000, -2.969805710501032E+08,  5.656497581422883E+08,  1.078923309097691E+08,
2456534.500000000, A.D. 2013-Aug-30 00:00:00.0000, -2.989095096631401E+08,  5.607832346867014E+08,  1.088055586897584E+08,
2456539.500000000, A.D. 2013-Sep-04 00:00:00.0000, -3.008107125815710E+08,  5.558650584328363E+08,  1.097086752938999E+08,
2456544.500000000, A.D. 2013-Sep-09 00:00:00.0000, -3.026835858105386E+08,  5.508949069632742E+08,  1.106014435966395E+08,
2456549.500000000, A.D. 2013-Sep-14 00:00:00.0000, -3.045275199346589E+08,  5.458724529716908E+08,  1.114836202858089E+08,
2456554.500000000, A.D. 2013-Sep-19 00:00:00.0000, -3.063418895388319E+08,  5.407973642292018E+08,  1.123549556293816E+08,
2456559.500000000, A.D. 2013-Sep-24 00:00:00.0000, -3.081260526029515E+08,  5.356693035554316E+08,  1.132151932313103E+08,
2456564.500000000, A.D. 2013-Sep-29 00:00:00.0000, -3.098793498691905E+08,  5.304879287948342E+08,  1.140640697758653E+08,
2456569.500000000, A.D. 2013-Oct-04 00:00:00.0000, -3.116011041804604E+08,  5.252528927988528E+08,  1.149013147598629E+08,
2456574.500000000, A.D. 2013-Oct-09 00:00:00.0000, -3.132906197885597E+08,  5.199638434145513E+08,  1.157266502121388E+08,
2456579.500000000, A.D. 2013-Oct-14 00:00:00.0000, -3.149471816304292E+08,  5.146204234804134E+08,  1.165397903995812E+08,
2456584.500000000, A.D. 2013-Oct-19 00:00:00.0000, -3.165700545708320E+08,  5.092222708300651E+08,  1.173404415189976E+08,
2456589.500000000, A.D. 2013-Oct-24 00:00:00.0000, -3.181584826096619E+08,  5.037690183047415E+08,  1.181283013740472E+08,
2456594.500000000, A.D. 2013-Oct-29 00:00:00.0000, -3.197116880519706E+08,  4.982602937753960E+08,  1.189030590364146E+08,
2456599.500000000, A.D. 2013-Nov-03 00:00:00.0000, -3.212288706386849E+08,  4.926957201754264E+08,  1.196643944903578E+08,
2456604.500000000, A.D. 2013-Nov-08 00:00:00.0000, -3.227092066358697E+08,  4.870749155451022E+08,  1.204119782597067E+08,
2456609.500000000, A.D. 2013-Nov-13 00:00:00.0000, -3.241518478802702E+08,  4.813974930889330E+08,  1.211454710163479E+08,
2456614.500000000, A.D. 2013-Nov-18 00:00:00.0000, -3.255559207786639E+08,  4.756630612473771E+08,  1.218645231691635E+08,
2456619.500000000, A.D. 2013-Nov-23 00:00:00.0000, -3.269205252582701E+08,  4.698712237843412E+08,  1.225687744322917E+08,
2456624.500000000, A.D. 2013-Nov-28 00:00:00.0000, -3.282447336653316E+08,  4.640215798919071E+08,  1.232578533714723E+08,
2456629.500000000, A.D. 2013-Dec-03 00:00:00.0000, -3.295275896089439E+08,  4.581137243139831E+08,  1.239313769272006E+08,
2456634.500000000, A.D. 2013-Dec-08 00:00:00.0000, -3.307681067470196E+08,  4.521472474908868E+08,  1.245889499133675E+08,
2456639.500000000, A.D. 2013-Dec-13 00:00:00.0000, -3.319652675109675E+08,  4.461217357270848E+08,  1.252301644899542E+08,
2456644.500000000, A.D. 2013-Dec-18 00:00:00.0000, -3.331180217654011E+08,  4.400367713844973E+08,  1.258545996082391E+08,
2456649.500000000, A.D. 2013-Dec-23 00:00:00.0000, -3.342252853989425E+08,  4.338919331040006E+08,  1.264618204268632E+08,
2456654.500000000, A.D. 2013-Dec-28 00:00:00.0000, -3.352859388419204E+08,  4.276867960580429E+08,  1.270513776969873E+08,
2456659.500000000, A.D. 2014-Jan-02 00:00:00.0000, -3.362988255064794E+08,  4.214209322376119E+08,  1.276228071146515E+08,
2456664.500000000, A.D. 2014-Jan-07 00:00:00.0000, -3.372627501442779E+08,  4.150939107771444E+08,  1.281756286383129E+08,
2456669.500000000, A.D. 2014-Jan-12 00:00:00.0000, -3.381764771166101E+08,  4.087052983213449E+08,  1.287093457693834E+08,
2456674.500000000, A.D. 2014-Jan-17 00:00:00.0000, -3.390387285713964E+08,  4.022546594382886E+08,  1.292234447934190E+08,
2456679.500000000, A.D. 2014-Jan-22 00:00:00.0000, -3.398481825210891E+08,  3.957415570836195E+08,  1.297173939794253E+08,
2456684.500000000, A.D. 2014-Jan-27 00:00:00.0000, -3.406034708151401E+08,  3.891655531211344E+08,  1.301906427345437E+08,
2456689.500000000, A.D. 2014-Feb-01 00:00:00.0000, -3.413031770002772E+08,  3.825262089055761E+08,  1.306426207111789E+08,
2456694.500000000, A.D. 2014-Feb-06 00:00:00.0000, -3.419458340614811E+08,  3.758230859341124E+08,  1.310727368634436E+08,
2456699.500000000, A.D. 2014-Feb-11 00:00:00.0000, -3.425299220361774E+08,  3.690557465737960E+08,  1.314803784496299E+08,
2456704.500000000, A.D. 2014-Feb-16 00:00:00.0000, -3.430538654935991E+08,  3.622237548732436E+08,  1.318649099772169E+08,
2456709.500000000, A.D. 2014-Feb-21 00:00:00.0000, -3.435160308705671E+08,  3.553266774675825E+08,  1.322256720866167E+08,
2456714.500000000, A.D. 2014-Feb-26 00:00:00.0000, -3.439147236544140E+08,  3.483640845865813E+08,  1.325619803695750E+08,
2456719.500000000, A.D. 2014-Mar-03 00:00:00.0000, -3.442481854034092E+08,  3.413355511771597E+08,  1.328731241179601E+08,
2456724.500000000, A.D. 2014-Mar-08 00:00:00.0000, -3.445145905943844E+08,  3.342406581529704E+08,  1.331583649984380E+08,
2456729.500000000, A.D. 2014-Mar-13 00:00:00.0000, -3.447120432864291E+08,  3.270789937852153E+08,  1.334169356481909E+08,
2456734.500000000, A.D. 2014-Mar-18 00:00:00.0000, -3.448385735887277E+08,  3.198501552503852E+08,  1.336480381864567E+08,
2456739.500000000, A.D. 2014-Mar-23 00:00:00.0000, -3.448921339198536E+08,  3.125537503523767E+08,  1.338508426362963E+08,
2456744.500000000, A.D. 2014-Mar-28 00:00:00.0000, -3.448705950450743E+08,  3.051893994384415E+08,  1.340244852506204E+08,
